kd,J,is_secretory_kd,is_neg_ctrl,is_ribo_kd
SASS6,0.032483749091625214,False,False,False
SBDS,0.018278662115335464,False,False,False
SBNO1,0.020759249106049538,False,False,False
SCAF1,0.012214944697916508,False,False,False
SCAP,0.017999060451984406,False,False,False
SCD,0.010496181435883045,False,False,False
SCFD1,0.041266441345214844,False,False,False
SCNM1,0.016804810613393784,False,False,False
SDAD1,0.019832126796245575,False,False,False
SDC1,0.024502942338585854,False,False,False
SDE2,0.012170486152172089,False,False,False
SDHA,0.017130594700574875,False,False,False
SDHAF2,0.022905435413122177,False,False,False
SDHC,0.013643999584019184,False,False,False
SDR39U1,0.024754682555794716,False,False,False
SEC13,0.03201466053724289,False,False,False
SEC16A,0.01710754632949829,False,False,False
SEC61B,0.025150712579488754,False,False,False
SEC61G,0.026946919038891792,False,False,False
SEC62,0.022435348480939865,False,False,False
SEC63,0.00556924007833004,False,False,False
SEH1L,0.014515302143990993,False,False,False
SEM1,0.028328660875558853,False,False,False
SENP6,0.023806441575288773,False,False,False
SEPHS2,0.014844167977571487,False,False,False
SEPSECS,0.016312791034579277,False,False,False
SERBP1,0.016964998096227646,False,False,False
SERF2,0.01781560853123665,False,False,False
SERPINB1,0.01778373122215271,False,False,False
SET,0.017610177397727966,False,False,False
SETD1A,0.026998408138751984,False,False,False
SETD2,0.013543389737606049,False,False,False
SETD5,0.012198831886053085,False,False,False
SETDB1,0.016247674822807312,False,False,False
SETX,0.01972121186554432,False,False,False
SF3B2,0.025807304307818413,False,False,False
SF3B3,0.014610571786761284,False,False,False
SF3B4,0.01995539851486683,False,False,False
SF3B5,0.022807160392403603,False,False,False
SFPQ,0.01860908791422844,False,False,False
SFSWAP,0.01349002867937088,False,False,False
SGPP1,0.017812766134738922,False,False,False
SHC1,0.022664327174425125,False,False,False
SHOC2,0.01736493594944477,False,False,False
SHQ1,0.026427149772644043,False,False,False
SIRT7,0.018405379727482796,False,False,False
SKA1,0.015951428562402725,False,False,False
SKA3,0.01951575092971325,False,False,False
SKP1,0.01891559176146984,False,False,False
SKP2,0.021193241700530052,False,False,False
SLBP,0.013774529099464417,False,False,False
SLC16A5,0.020592276006937027,False,False,False
SLC1A5,0.020209960639476776,False,False,False
SLC25A3,0.020220234990119934,False,False,False
SLC25A42,0.019205980002880096,False,False,False
SLC2A8,0.011681918986141682,False,False,False
SLC35A4,0.026450006291270256,False,False,False
SLC35B1,0.02214857190847397,False,False,False
SLC35G2,0.02073143795132637,False,False,False
SLC39A10,0.02579699456691742,False,False,False
SLC39A7,0.024661336094141006,False,False,False
SLC39A9,0.021246660500764847,False,False,False
SLC7A5,0.020878970623016357,False,False,False
SLC7A6OS,0.04027513414621353,False,False,False
SLU7,0.016024241223931313,False,False,False
SMAGP,0.020626448094844818,False,False,False
SMARCC1,0.01798177883028984,False,False,False
SMARCE1,0.0,False,False,False
SMC1A,0.019622907042503357,False,False,False
SMC2,0.024235814809799194,False,False,False
SMC3,0.026110097765922546,False,False,False
SMC5,0.016097094863653183,False,False,False
SMC6,0.02192509174346924,False,False,False
SMG5,0.016073077917099,False,False,False
SMG6,0.014561780728399754,False,False,False
SMG7,0.015432028099894524,False,False,False
SMG8,0.015462221577763557,False,False,False
SMG9,0.007990160956978798,False,False,False
SMN2,0.014573722146451473,False,False,False
SMNDC1,0.026764309033751488,False,False,False
SMU1,0.009984102100133896,False,False,False
SMUG1,0.020978543907403946,False,False,False
SNAPC1,0.00787157192826271,False,False,False
SNAPC2,0.02748248539865017,False,False,False
SNAPC3,0.01358085684478283,False,False,False
SNAPC5,0.01498996838927269,False,False,False
SNF8,0.017071083188056946,False,False,False
SNIP1,0.02303461730480194,False,False,False
SNRNP200,0.01747802086174488,False,False,False
SNRNP25,0.012183804996311665,False,False,False
SNRNP27,0.03029715269804001,False,False,False
SNRNP35,0.0277373306453228,False,False,False
SNRNP40,0.02266858145594597,False,False,False
SNRNP48,0.033104464411735535,False,False,False
SNRNP70,0.023422617465257645,False,False,False
SNRPA,0.01573454774916172,False,False,False
SNRPA1,0.015139715746045113,False,False,False
SNRPB,0.020537691190838814,False,False,False
SNRPC,0.01079438254237175,False,False,False
SNRPD1,0.01980813406407833,False,False,False
SNRPD3,0.01738663576543331,False,False,False
SNRPE,0.018718289211392403,False,False,False
SNRPF,0.01686251536011696,False,False,False
SNRPG,0.019632238894701004,False,False,False
SNTB2,0.021792739629745483,False,False,False
SNUPN,0.020896894857287407,False,False,False
SNX15,0.022171515971422195,False,False,False
SOD1,0.018199987709522247,False,False,False
SOD2,0.015890691429376602,False,False,False
SP1,0.02152283862233162,False,False,False
SP2,0.013972444459795952,False,False,False
SPAG7,0.03863814100623131,False,False,False
SPATA5,0.024421248584985733,False,False,False
SPATA5L1,0.022814258933067322,False,False,False
SPC24,0.023912891745567322,False,False,False
SPC25,0.02454911731183529,False,False,False
SPCS2,0.02168649435043335,False,False,False
SPCS3,0.0255158469080925,False,False,False
SPDL1,0.014254700392484665,False,False,False
SPEN,0.02407393790781498,False,False,False
SPG7,0.021443355828523636,False,False,False
SPOUT1,0.02145296148955822,False,False,False
SPRTN,0.021362842991948128,False,False,False
SPTLC1,0.016745004802942276,False,False,False
SPTSSA,0.014393992722034454,False,False,False
SRA1,0.01989060640335083,False,False,False
SRBD1,0.04577166214585304,False,False,False
SRF,0.017627445980906487,False,False,False
SRFBP1,0.023646380752325058,False,False,False
SRP14,0.018920766189694405,False,False,False
SRP19,0.013125243596732616,False,False,False
SRP54,0.011633255518972874,True,False,False
SRP68,0.01566053181886673,False,False,False
SRP72,0.01719808205962181,False,False,False
SRP9,0.02154833823442459,False,False,False
SRPRB,0.013813679106533527,False,False,False
SRRM1,0.027885468676686287,False,False,False
SRRM2,0.015345308929681778,False,False,False
SRRT,0.0,False,False,False
SRSF1,0.024629414081573486,False,False,False
SRSF10,0.015575466677546501,False,False,False
SRSF6,0.019255777820944786,False,False,False
SRSF7,0.02571321465075016,False,False,False
SS18L2,0.021701371297240257,False,False,False
SSBP1,0.013657622039318085,False,False,False
SSBP3,0.021926961839199066,False,False,False
SSRP1,0.01561285462230444,False,False,False
SSU72,0.015088066458702087,False,False,False
STAG2,0.018343936651945114,False,False,False
STARD7,0.013167673721909523,False,False,False
STAT5A,0.020123908296227455,False,False,False
STAT5B,0.019606277346611023,False,False,False
STIL,0.015926506370306015,False,False,False
STRAP,0.020433470606803894,False,False,False
STRIP1,0.019842717796564102,False,False,False
STT3B,0.02108268439769745,False,False,False
STX18,0.024536073207855225,False,False,False
STX5,0.020932400599122047,False,False,False
STXBP4,0.015517129562795162,False,False,False
SUDS3,0.024085210636258125,False,False,False
SUGP1,0.018684154376387596,False,False,False
SUGT1,0.015963982790708542,False,False,False
SUMO2,0.02246885560452938,False,False,False
SUPT16H,0.022976236417889595,False,False,False
SUPT20H,0.012973671779036522,False,False,False
SUPT4H1,0.015979712828993797,False,False,False
SUPT5H,0.024102605879306793,False,False,False
SUPT6H,0.014353790320456028,False,False,False
SUPV3L1,0.023746497929096222,False,False,False
SURF6,0.02078230120241642,False,False,False
SYF2,0.012687438167631626,False,False,False
SYMPK,0.013920391909778118,False,False,False
SYS1,0.018675539642572403,False,False,False
TACC3,0.018361298367381096,False,False,False
TADA1,0.012138444930315018,False,False,False
TADA2A,0.017343947663903236,False,False,False
TADA2B,0.009650081396102905,False,False,False
TADA3,0.016195327043533325,False,False,False
TAF1,0.019814642146229744,False,False,False
TAF10,0.018637463450431824,False,False,False
TAF11,0.025983210653066635,False,False,False
TAF12,0.033111948519945145,False,False,False
TAF13,0.04933712258934975,False,False,False
TAF1A,0.02080615982413292,False,False,False
TAF1B,0.022596249356865883,False,False,False
TAF1C,0.017284877598285675,False,False,False
TAF1D,0.022424515336751938,False,False,False
TAF2,0.016478406265378,False,False,False
TAF3,0.0246994998306036,False,False,False
TAF5,0.023072384297847748,False,False,False
TAF6,0.028140868991613388,False,False,False
TAF6L,0.016719471663236618,False,False,False
TAF7,0.0,False,False,False
TAF8,0.03583010658621788,False,False,False
TAMM41,0.016890332102775574,False,False,False
TARDBP,0.01997331716120243,False,False,False
TARS,0.019862251356244087,False,False,False
TARS2,0.034336719661951065,False,False,False
TAZ,0.012093380093574524,False,False,False
TBCA,0.017921293154358864,False,False,False
TBCB,0.0038838889449834824,False,False,False
TBCC,0.014186715707182884,False,False,False
TBCD,0.020997412502765656,False,False,False
TBL3,0.02276432514190674,False,False,False
TBP,0.01793867163360119,False,False,False
TBPL1,0.007481771521270275,False,False,False
TCERG1,-0.0015025653410702944,False,False,False
TCOF1,0.025221846997737885,False,False,False
TCP1,0.03498389944434166,False,False,False
TEAD3,0.018110299482941628,False,False,False
TEFM,0.025374941527843475,False,False,False
TELO2,0.028337424620985985,False,False,False
TEN1,0.019692815840244293,False,False,False
TERF1,0.022415388375520706,False,False,False
TERF2,0.015379035845398903,False,False,False
TEX10,0.018960071727633476,False,False,False
TFAM,0.02087385207414627,False,False,False
TFB1M,0.01498215738683939,False,False,False
TFB2M,0.01942623034119606,False,False,False
TFDP1,0.01868421770632267,False,False,False
TFIP11,0.012675883248448372,False,False,False
TFRC,0.021530762314796448,False,False,False
TGS1,0.01690223067998886,False,False,False
THAP1,0.02219599485397339,False,False,False
THAP11,0.023125354200601578,False,False,False
THG1L,0.015975510701537132,False,False,False
THOC1,0.02947096712887287,False,False,False
THOC2,0.02526000887155533,False,False,False
THOC3,0.017601128667593002,False,False,False
THOC5,0.04565916955471039,False,False,False
THOC6,0.02145375683903694,False,False,False
THOC7,0.02901221066713333,False,False,False
THRAP3,0.0221700482070446,False,False,False
THUMPD1,0.021213140338659286,False,False,False
TICRR,0.021372240036725998,False,False,False
TIGD1,0.01939365640282631,False,False,False
TIMELESS,0.021809956058859825,False,False,False
TIMM10,0.022483978420495987,False,False,False
TIMM13,0.015540948137640953,False,False,False
TIMM22,0.025061126798391342,False,False,False
TIMM23B,0.01814594864845276,False,False,False
TIMM44,0.018214548006653786,False,False,False
TIMM8A,0.0212717242538929,False,False,False
TIMM9,0.0186095479875803,False,False,False
TINF2,0.021860163658857346,False,False,False
TIPIN,0.024442505091428757,False,False,False
TKT,0.013644850812852383,False,False,False
TLCD1,0.017473865300416946,False,False,False
TLN1,0.013042240403592587,False,False,False
TM7SF2,0.017138734459877014,False,False,False
TMA16,0.01656447723507881,False,False,False
TMED10,0.0211300328373909,False,False,False
TMED2,0.022884119302034378,False,False,False
TMEM127,0.022208252921700478,False,False,False
TMEM161B,0.016499504446983337,False,False,False
TMEM199,0.020086277276277542,False,False,False
TMEM214,0.03508574515581131,False,False,False
TMEM242,0.018599148839712143,False,False,False
TMEM258,0.018779564648866653,False,False,False
TMSB10,0.012972516939043999,False,False,False
TMX2,0.03035162016749382,False,False,False
TNPO3,0.017146028578281403,False,False,False
TNRC6A,0.03230678662657738,False,False,False
TOE1,0.014476808719336987,False,False,False
TOMM20,0.030969830229878426,False,False,False
TOMM22,0.021153636276721954,False,False,False
TOMM40,0.03005756437778473,False,False,False
TOP1,0.01987658441066742,False,False,False
TOP2A,0.01954434998333454,False,False,False
TOP3A,0.019903650507330894,False,False,False
TOPBP1,0.02471262589097023,False,False,False
TOR2A,0.017702441662549973,False,False,False
TOX4,0.019814610481262207,False,False,False
TP53I13,0.01660730503499508,False,False,False
TP53RK,0.0159708634018898,False,False,False
TPI1,0.01961665228009224,False,False,False
TPP2,0.02092965692281723,False,False,False
TPR,0.01798669807612896,False,False,False
TPRKB,0.013157015666365623,False,False,False
TPT1,0.01472285483032465,False,False,False
TPX2,0.019897336140275,False,False,False
TRA2B,0.01459791325032711,False,False,False
TRAIP,0.016827881336212158,False,False,False
TRAPPC1,0.020644161850214005,False,False,False
TRAPPC11,0.03234034776687622,False,False,False
TRAPPC3,0.02284945547580719,True,False,False
TRAPPC4,0.021072154864668846,False,False,False
TRAPPC5,0.025010738521814346,True,False,False
TRAPPC8,0.02250831574201584,False,False,False
TRIAP1,0.014188515953719616,False,False,False
TRMT10C,0.020890790969133377,False,False,False
TRMT112,0.028442654758691788,False,False,False
TRMT5,0.013253634795546532,False,False,False
TRMT6,0.016285285353660583,False,False,False
TRNP1,0.024658996611833572,False,False,False
TRNT1,0.015043370425701141,False,False,False
TRPM7,0.013972437009215355,False,False,False
TRRAP,0.00534358574077487,False,False,False
TSEN2,0.021524516865611076,False,False,False
TSEN34,0.02138049528002739,False,False,False
TSEN54,0.019318846985697746,False,False,False
TSFM,0.016724878922104836,False,False,False
TSG101,0.017983950674533844,False,False,False
TSPYL5,0.020913809537887573,False,False,False
TSR1,0.02670614793896675,False,False,False
TSR2,0.023665515705943108,False,False,False
TTC1,0.02542261779308319,False,False,False
TTC27,0.015786977484822273,False,False,False
TTC4,0.02034960687160492,False,False,False
TTF2,0.007067164871841669,False,False,False
TTI1,0.022074270993471146,False,False,False
TTI2,0.015311119146645069,False,False,False
TTK,0.013935577124357224,False,False,False
TUBA1B,0.016728054732084274,False,False,False
TUBA1C,0.019704516977071762,False,False,False
TUBB,0.019339414313435555,False,False,False
TUBB2A,0.013485020026564598,False,False,False
TUBD1,0.018691720440983772,False,False,False
TUBE1,0.019255049526691437,False,False,False
TUBG1,0.01305590569972992,False,False,False
TUBGCP2,0.03546665981411934,False,False,False
TUBGCP3,0.009905940853059292,False,False,False
TUBGCP4,0.017450522631406784,False,False,False
TUBGCP5,0.018401041626930237,False,False,False
TUBGCP6,0.016323942691087723,False,False,False
TUFM,0.017466776072978973,False,False,False
TVP23C,0.02127005346119404,False,False,False
TWF1,0.02103135734796524,False,False,False
TWISTNB,0.02064991369843483,False,False,False
TWNK,0.012474052608013153,False,False,False
TWSG1,0.030233249068260193,False,False,False
TXN,0.015473462641239166,False,False,False
TXNL4A,0.021500520408153534,False,False,False
TXNL4B,0.023708585649728775,False,False,False
TYK2,0.023698829114437103,False,False,False
U2SURP,0.01301400177180767,False,False,False
UBA1,0.018240777775645256,False,False,False
UBA2,0.01679951511323452,False,False,False
UBA3,0.017560821026563644,False,False,False
UBA5,0.018778853118419647,False,False,False
UBAP1,0.02569807507097721,False,False,False
UBE2D3,0.023485422134399414,False,False,False
UBE2H,0.02596033550798893,False,False,False
UBE2I,0.030549267306923866,False,False,False
UBE2L3,0.018818838521838188,False,False,False
UBE2M,0.022003725171089172,False,False,False
UBE2N,0.02191891148686409,False,False,False
UBE2Z,0.005700083915144205,False,False,False
UBE3C,0.012238811701536179,False,False,False
UBE3D,0.015993136912584305,False,False,False
UBL5,0.021433409303426743,False,False,False
UBQLN4,0.022814292460680008,False,False,False
UBR4,0.02699533849954605,False,False,False
UBR5,0.01590372808277607,False,False,False
UCHL5,0.01863294281065464,False,False,False
UFL1,0.01563643105328083,False,False,False
UFM1,0.016294915229082108,False,False,False
UHRF1,0.024249805137515068,False,False,False
UMPS,0.017756380140781403,False,False,False
UNC50,0.01912352256476879,False,False,False
UPF1,0.020692026242613792,False,False,False
UPF2,0.008228465914726257,False,False,False
UPF3A,0.024678222835063934,False,False,False
UQCC2,0.04892518371343613,False,False,False
UQCRB,0.020120199769735336,False,False,False
UQCRC2,0.01682887226343155,False,False,False
UQCRFS1,0.03641633689403534,False,False,False
UQCRH,0.01956857368350029,False,False,False
UQCRQ,0.020674921572208405,False,False,False
URB1,0.02057631127536297,False,False,False
URB2,0.019903957843780518,False,False,False
URI1,0.016749292612075806,False,False,False
URM1,0.016881683841347694,False,False,False
UROD,0.021154090762138367,False,False,False
USF2,0.03162701055407524,False,False,False
USP10,0.030532220378518105,False,False,False
USP14,0.02108687534928322,False,False,False
USP19,0.016698963940143585,False,False,False
USP36,0.021811287850141525,False,False,False
USP37,0.022787868976593018,False,False,False
USP5,0.023213475942611694,False,False,False
USP8,0.014253765344619751,False,False,False
USP9X,0.017670385539531708,False,False,False
USPL1,0.015209831297397614,False,False,False
UTP11,0.023424720391631126,False,False,False
UTP15,0.019150400534272194,False,False,False
UTP18,0.033904705196619034,False,False,False
UTP20,0.025484422221779823,False,False,False
UTP23,0.025476163253188133,False,False,False
UTP25,0.020431790500879288,False,False,False
UTP3,0.02330716885626316,False,False,False
UTP6,0.018886152654886246,False,False,False
UXS1,0.020412158221006393,False,False,False
UXT,0.01562916301190853,False,False,False
VARS,0.024480007588863373,False,False,False
VARS2,0.014326253905892372,False,False,False
VBP1,0.01875501312315464,False,False,False
VEZT,0.028812453150749207,False,False,False
VHL,0.020279720425605774,False,False,False
VMP1,0.006812279112637043,False,False,False
VPS13D,0.013611435890197754,False,False,False
VPS18,0.0190034918487072,False,False,False
VPS25,0.008150497451424599,False,False,False
VPS28,0.031604524701833725,False,False,False
VPS29,0.01532658003270626,False,False,False
VPS33A,0.015568220056593418,False,False,False
VPS35,0.02293969690799713,False,False,False
VPS37A,0.02703351154923439,False,False,False
VPS37C,0.02017199620604515,False,False,False
VPS41,0.01712571457028389,False,False,False
VPS51,0.02113015577197075,False,False,False
VPS54,0.01976499706506729,False,False,False
VPS72,0.01286806259304285,False,False,False
WAC,0.03749237582087517,False,False,False
WARS,0.016085214912891388,False,False,False
WBP1,0.015652822330594063,False,False,False
WBP1L,0.020063601434230804,False,False,False
WDFY3,0.016429690644145012,False,False,False
WDHD1,0.017289789393544197,False,False,False
WDR1,0.025604456663131714,False,False,False
WDR12,0.018477585166692734,False,False,False
WDR18,0.019012853503227234,False,False,False
WDR25,0.01632002368569374,False,False,False
WDR26,0.021717369556427002,False,False,False
WDR3,0.022802062332630157,False,False,False
WDR33,0.02835746668279171,False,False,False
WDR36,0.023631060495972633,False,False,False
WDR4,0.015317155048251152,False,False,False
WDR43,0.010404652915894985,False,False,False
WDR44,0.01857971027493477,False,False,False
WDR46,0.0244352575391531,False,False,False
WDR5,0.02284916490316391,False,False,False
WDR54,0.023560557514429092,False,False,False
WDR55,0.01701214909553528,False,False,False
WDR61,0.017871709540486336,False,False,False
WDR7,0.03209514915943146,False,False,False
WDR70,0.01804165355861187,False,False,False
WDR75,0.019334852695465088,False,False,False
WDR77,0.01779140904545784,False,False,False
WDR82,0.016980813816189766,False,False,False
WDR83OS,0.02121403068304062,False,False,False
WDR92,0.02755480259656906,False,False,False
WDTC1,0.01898821070790291,False,False,False
WEE1,0.03457241505384445,False,False,False
WNK1,0.02455011196434498,False,False,False
WTAP,0.024988384917378426,False,False,False
XPO1,0.022124875336885452,False,False,False
XPO5,0.026459429413080215,False,False,False
XRCC1,0.01894710399210453,False,False,False
XRCC2,0.01854713261127472,False,False,False
XRCC3,0.03005293942987919,False,False,False
XRCC5,0.0201983954757452,False,False,False
XRCC6,0.01964450627565384,False,False,False
XRN1,0.029115386307239532,False,False,False
XRN2,0.015455460175871849,False,False,False
YARS,0.018615692853927612,False,False,False
YARS2,0.01350589469075203,False,False,False
YBX1,0.014043139293789864,False,False,False
YBX3,0.02231132984161377,False,False,False
YEATS2,0.024406153708696365,False,False,False
YEATS4,0.017939236015081406,False,False,False
YKT6,0.020328626036643982,False,False,False
YPEL1,0.01430235430598259,False,False,False
YPEL5,0.019244670867919922,False,False,False
YRDC,0.020891498774290085,False,False,False
YTHDC1,0.02854897640645504,False,False,False
YY1,0.02163834497332573,False,False,False
ZBTB14,0.023313578218221664,False,False,False
ZBTB17,0.03337186574935913,False,False,False
ZBTB44,0.016751933842897415,False,False,False
ZC3H13,0.03463144600391388,False,False,False
ZC3H18,0.03269606828689575,False,False,False
ZC3H3,0.022697530686855316,False,False,False
ZC3H4,0.014093792997300625,False,False,False
ZC3H8,0.015490810386836529,False,False,False
ZCCHC9,0.0241306833922863,False,False,False
ZCRB1,0.015759317204356194,False,False,False
ZDHHC7,0.023835957050323486,False,False,False
ZFC3H1,0.02808992937207222,False,False,False
ZFP69B,0.014884084463119507,False,False,False
ZFR,0.06340044736862183,False,False,False
ZMAT2,0.01869482547044754,False,False,False
ZMAT5,0.029514921829104424,False,False,False
ZMYM4,0.018655452877283096,False,False,False
ZNF100,0.01556069403886795,False,False,False
ZNF143,0.013899119570851326,False,False,False
ZNF207,0.0,False,False,False
ZNF236,0.020185202360153198,False,False,False
ZNF24,0.018011808395385742,False,False,False
ZNF292,0.015071114525198936,False,False,False
ZNF317,0.03040412813425064,False,False,False
ZNF468,0.0187932550907135,False,False,False
ZNF559,0.017650384455919266,False,False,False
ZNF574,0.021285617724061012,False,False,False
ZNF706,0.019575834274291992,False,False,False
ZNF720,0.009302512742578983,False,False,False
ZNF787,0.02246423438191414,False,False,False
ZNF84,0.02412756159901619,False,False,False
ZNHIT1,0.01806509494781494,False,False,False
ZNHIT2,-0.04092710092663765,False,False,False
ZNHIT3,0.015222284011542797,False,False,False
ZNHIT6,0.022714054211974144,False,False,False
ZNRD1,0.022352300584316254,False,False,False
ZRANB2,0.012893641367554665,False,False,False
ZRSR2,0.020652225241065025,False,False,False
ZW10,0.018728971481323242,False,False,False
ZWINT,0.01827186904847622,False,False,False
non-targeting,0.019609691575169563,False,False,False
